timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/05 21:21:36.666, 0, 0, 351, 16303, 21.19
2026/04/05 21:21:37.666, 0, 0, 351, 16303, 21.26
2026/04/05 21:21:38.667, 0, 0, 351, 16303, 21.26
2026/04/05 21:21:39.667, 0, 0, 351, 16303, 21.56
2026/04/05 21:21:40.667, 0, 0, 351, 16303, 21.35
2026/04/05 21:21:41.667, 0, 0, 351, 16303, 21.37
2026/04/05 21:21:42.667, 0, 0, 351, 16303, 21.48
2026/04/05 21:21:43.668, 0, 0, 351, 16303, 21.27
2026/04/05 21:21:44.668, 0, 0, 351, 16303, 21.35
2026/04/05 21:21:45.668, 0, 0, 351, 16303, 21.24
2026/04/05 21:21:46.668, 0, 0, 351, 16303, 21.21
2026/04/05 21:21:47.669, 0, 0, 351, 16303, 21.30
2026/04/05 21:21:48.669, 0, 0, 351, 16303, 21.41
2026/04/05 21:21:49.669, 0, 0, 351, 16303, 21.38
2026/04/05 21:21:50.669, 0, 0, 351, 16303, 21.54
2026/04/05 21:21:51.669, 0, 0, 351, 16303, 21.52
2026/04/05 21:21:52.670, 0, 0, 351, 16303, 21.42
2026/04/05 21:21:53.670, 0, 0, 351, 16303, 21.11
2026/04/05 21:21:54.670, 0, 0, 351, 16303, 21.23
2026/04/05 21:21:55.670, 0, 0, 351, 16303, 21.17
2026/04/05 21:21:56.671, 0, 0, 351, 16303, 21.14
2026/04/05 21:21:57.671, 0, 0, 351, 16303, 21.00
2026/04/05 21:21:58.671, 0, 0, 351, 16303, 21.04
2026/04/05 21:21:59.671, 0, 0, 351, 16303, 21.29
2026/04/05 21:22:00.671, 0, 0, 351, 16303, 21.35
2026/04/05 21:22:01.672, 0, 0, 351, 16303, 21.28
2026/04/05 21:22:02.672, 0, 0, 351, 16303, 21.41
2026/04/05 21:22:03.672, 0, 0, 351, 16303, 21.42
2026/04/05 21:22:04.672, 0, 0, 351, 16303, 21.49
2026/04/05 21:22:05.672, 0, 0, 351, 16303, 21.53
2026/04/05 21:22:06.673, 0, 0, 351, 16303, 21.37
2026/04/05 21:22:07.673, 0, 0, 351, 16303, 21.12
2026/04/05 21:22:08.673, 0, 0, 351, 16303, 21.05
2026/04/05 21:22:09.673, 0, 0, 351, 16303, 21.07
2026/04/05 21:22:10.673, 0, 0, 351, 16303, 21.14
2026/04/05 21:22:11.674, 0, 0, 351, 16303, 21.40
2026/04/05 21:22:12.674, 0, 0, 351, 16303, 21.31
2026/04/05 21:22:13.674, 0, 0, 351, 16303, 21.25
2026/04/05 21:22:14.674, 0, 0, 351, 16303, 21.36
2026/04/05 21:22:15.674, 0, 0, 351, 16303, 21.52
2026/04/05 21:22:16.675, 0, 0, 351, 16303, 21.55
2026/04/05 21:22:17.675, 0, 0, 351, 16303, 21.65
2026/04/05 21:22:18.675, 0, 0, 351, 16303, 21.65
2026/04/05 21:22:19.675, 0, 0, 351, 16303, 21.60
2026/04/05 21:22:20.675, 0, 0, 351, 16303, 21.61
2026/04/05 21:22:21.676, 0, 0, 351, 16303, 21.59
2026/04/05 21:22:22.676, 0, 0, 351, 16303, 21.63
2026/04/05 21:22:23.676, 0, 0, 351, 16303, 21.68
2026/04/05 21:22:24.676, 0, 0, 351, 16303, 21.63
2026/04/05 21:22:25.677, 0, 0, 351, 16303, 21.71
2026/04/05 21:22:26.677, 0, 0, 351, 16303, 21.62
2026/04/05 21:22:27.677, 0, 0, 351, 16303, 21.73
2026/04/05 21:22:28.677, 0, 0, 351, 16303, 21.56
2026/04/05 21:22:29.677, 0, 0, 351, 16303, 21.46
2026/04/05 21:22:30.678, 0, 0, 351, 16303, 21.67
2026/04/05 21:22:31.678, 0, 0, 351, 16303, 21.48
2026/04/05 21:22:32.678, 0, 0, 351, 16303, 21.50
2026/04/05 21:22:33.678, 0, 0, 351, 16303, 21.65
2026/04/05 21:22:34.678, 0, 0, 351, 16303, 21.67
2026/04/05 21:22:35.679, 0, 0, 351, 16303, 21.80
2026/04/05 21:22:36.679, 0, 0, 351, 16303, 21.67
2026/04/05 21:22:37.679, 0, 0, 351, 16303, 21.52
2026/04/05 21:22:38.679, 0, 0, 351, 16303, 21.73
2026/04/05 21:22:39.679, 0, 0, 351, 16303, 21.74
2026/04/05 21:22:40.680, 0, 0, 351, 16303, 21.63
2026/04/05 21:22:41.680, 0, 0, 351, 16303, 21.64
2026/04/05 21:22:42.680, 0, 0, 351, 16303, 21.52
2026/04/05 21:22:43.680, 0, 0, 351, 16303, 21.43
2026/04/05 21:22:44.681, 0, 0, 351, 16303, 21.38
2026/04/05 21:22:45.681, 0, 0, 351, 16303, 21.45
2026/04/05 21:22:46.681, 0, 0, 351, 16303, 21.56
2026/04/05 21:22:47.681, 0, 0, 351, 16303, 21.63
2026/04/05 21:22:48.681, 0, 0, 351, 16303, 21.57
2026/04/05 21:22:49.682, 0, 0, 351, 16303, 21.62
2026/04/05 21:22:50.682, 0, 0, 351, 16303, 21.54
2026/04/05 21:22:51.682, 0, 0, 351, 16303, 21.41
2026/04/05 21:22:52.682, 0, 0, 351, 16303, 21.36
2026/04/05 21:22:53.683, 0, 0, 351, 16303, 21.36
2026/04/05 21:22:54.683, 0, 0, 351, 16303, 21.34
2026/04/05 21:22:55.683, 0, 0, 351, 16303, 21.39
2026/04/05 21:22:56.683, 0, 0, 351, 16303, 21.65
2026/04/05 21:22:57.683, 0, 0, 351, 16303, 21.57
2026/04/05 21:22:58.684, 0, 0, 351, 16303, 21.48
2026/04/05 21:22:59.684, 0, 0, 351, 16303, 21.59
2026/04/05 21:23:00.684, 0, 0, 351, 16303, 21.60
2026/04/05 21:23:01.684, 0, 0, 351, 16303, 21.57
2026/04/05 21:23:02.684, 0, 0, 351, 16303, 21.52
2026/04/05 21:23:03.685, 0, 0, 351, 16303, 21.37
2026/04/05 21:23:04.685, 0, 0, 351, 16303, 21.31
2026/04/05 21:23:05.685, 0, 0, 351, 16303, 21.16
2026/04/05 21:23:06.685, 0, 0, 351, 16303, 21.37
2026/04/05 21:23:07.685, 0, 0, 351, 16303, 21.23
2026/04/05 21:23:08.686, 0, 0, 351, 16303, 21.32
2026/04/05 21:23:09.686, 0, 0, 351, 16303, 21.41
2026/04/05 21:23:10.686, 0, 0, 351, 16303, 21.33
