timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], memory.total [MiB], power.draw [W]
2026/04/05 17:24:55.009, 0, 0, 351, 16303, 20.68
2026/04/05 17:24:56.009, 0, 0, 351, 16303, 20.86
2026/04/05 17:24:57.009, 0, 0, 351, 16303, 21.09
2026/04/05 17:24:58.009, 0, 0, 351, 16303, 21.16
2026/04/05 17:24:59.009, 0, 0, 351, 16303, 21.01
2026/04/05 17:25:00.010, 0, 0, 351, 16303, 21.06
2026/04/05 17:25:01.010, 0, 0, 351, 16303, 21.08
2026/04/05 17:25:02.010, 0, 0, 351, 16303, 21.07
2026/04/05 17:25:03.010, 0, 0, 351, 16303, 20.94
2026/04/05 17:25:04.010, 0, 0, 351, 16303, 20.86
2026/04/05 17:25:05.011, 0, 0, 351, 16303, 20.92
2026/04/05 17:25:06.011, 0, 0, 351, 16303, 21.11
2026/04/05 17:25:07.011, 0, 0, 351, 16303, 20.98
2026/04/05 17:25:08.011, 0, 0, 351, 16303, 20.86
2026/04/05 17:25:09.012, 0, 0, 351, 16303, 20.89
2026/04/05 17:25:10.012, 0, 0, 351, 16303, 20.99
2026/04/05 17:25:11.012, 0, 0, 351, 16303, 21.04
2026/04/05 17:25:12.012, 0, 0, 351, 16303, 21.09
2026/04/05 17:25:13.012, 0, 0, 351, 16303, 21.13
2026/04/05 17:25:14.013, 0, 0, 351, 16303, 21.03
2026/04/05 17:25:15.013, 0, 0, 351, 16303, 20.95
2026/04/05 17:25:16.013, 0, 0, 351, 16303, 20.98
2026/04/05 17:25:17.013, 0, 0, 351, 16303, 20.82
2026/04/05 17:25:18.013, 0, 0, 351, 16303, 20.96
2026/04/05 17:25:19.014, 0, 0, 351, 16303, 20.88
2026/04/05 17:25:20.014, 0, 0, 351, 16303, 20.97
2026/04/05 17:25:21.014, 0, 0, 351, 16303, 21.02
2026/04/05 17:25:22.014, 0, 0, 351, 16303, 20.81
2026/04/05 17:25:23.014, 0, 0, 351, 16303, 20.86
2026/04/05 17:25:24.015, 0, 0, 351, 16303, 20.92
2026/04/05 17:25:25.015, 0, 0, 351, 16303, 20.83
2026/04/05 17:25:26.015, 0, 0, 351, 16303, 20.96
2026/04/05 17:25:27.015, 0, 0, 351, 16303, 20.77
2026/04/05 17:25:28.015, 0, 0, 351, 16303, 20.89
2026/04/05 17:25:29.016, 0, 0, 351, 16303, 20.75
2026/04/05 17:25:30.016, 0, 0, 351, 16303, 20.98
2026/04/05 17:25:31.016, 0, 0, 351, 16303, 20.74
2026/04/05 17:25:32.016, 0, 0, 351, 16303, 20.83
2026/04/05 17:25:33.017, 0, 0, 351, 16303, 20.93
2026/04/05 17:25:34.017, 0, 0, 351, 16303, 21.05
2026/04/05 17:25:35.017, 0, 0, 351, 16303, 21.48
2026/04/05 17:25:36.017, 0, 0, 351, 16303, 21.30
2026/04/05 17:25:37.017, 0, 0, 351, 16303, 21.03
2026/04/05 17:25:38.017, 0, 0, 351, 16303, 21.09
2026/04/05 17:25:39.018, 0, 0, 351, 16303, 21.16
